AMZN,ALL,CBOE,COP,CVX,GS,IBKR,JPM,LLY,MET,PGR,SFM,TAC,XOM
82.62,140.55,58.15,31.52,32.70,470.18,9.16,121.42,-219.55,121.42,57.65,103.52,122.58,66.18
130.19,156.04,60.21,42.79,27.58,227.73,7.87,140.90,166.36,316.49,68.09,69.72,122.69,28.02
19.97,169.76,149.33,56.87,67.38,458.65,13.30,149.16,91.93,295.90,68.59,98.26,51.77,44.46
97.28,152.23,74.24,99.41,78.77,342.62,10.63,211.62,287.11,215.26,61.34,127.15,45.82,53.78
64.87,233.07,-1.43,86.25,83.00,262.95,16.41,175.92,145.70,413.51,84.13,93.54,48.29,38.32
104.95,154.28,94.69,92.98,72.44,435.77,14.15,162.17,118.73,227.29,59.16,64.87,29.48,39.84
22.26,169.18,14.01,34.91,17.44,385.23,12.31,191.19,80.38,214.70,60.71,65.96,38.12,55.06
104.25,82.44,131.48,42.15,71.40,436.60,18.65,124.19,148.89,176.82,43.66,70.58,31.20,30.11
17.91,124.33,68.31,79.54,109.99,391.46,15.51,214.90,10.58,185.46,62.33,129.68,34.88,49.75
239.34,210.64,87.52,34.89,37.28,197.54,15.88,107.67,-486.92,402.44,57.47,110.54,46.63,43.00
255.67,232.01,117.64,63.69,52.68,472.03,13.30,100.72,260.09,153.05,63.12,64.02,24.34,74.01
98.79,206.63,90.30,70.40,51.72,315.36,13.79,138.66,421.48,249.96,80.58,62.22,27.51,32.10
73.48,184.90,106.22,56.91,61.23,404.53,10.30,158.35,321.20,276.40,60.92,159.82,28.67,60.39
64.19,197.64,-32.98,57.70,24.90,347.74,18.58,129.14,436.99,196.13,60.23,111.07,39.58,36.86
20.49,133.10,61.77,62.95,35.34,222.21,15.34,137.84,-0.21,138.78,60.35,72.11,47.61,64.60
54.86,184.59,-11.18,82.75,42.06,333.63,7.76,117.01,64.71,159.22,72.58,111.44,34.82,44.88
97.66,314.14,56.92,43.15,68.02,478.98,11.62,112.17,42.10,241.48,64.62,80.68,47.25,19.16
86.94,156.65,148.99,57.83,37.88,219.59,5.01,175.13,-730.80,198.81,66.09,110.90,76.70,62.58
175.70,206.85,40.09,57.07,23.38,258.98,11.69,205.91,-7.52,206.55,66.47,116.00,65.71,44.14
120.53,352.96,87.94,49.76,53.23,244.46,14.96,154.20,-376.52,184.04,56.26,223.97,31.73,23.20
166.40,115.57,31.03,52.09,11.84,432.77,18.60,188.47,-534.84,126.18,73.30,57.98,44.59,22.61
128.56,153.41,194.53,46.01,67.47,463.48,7.73,143.56,160.37,169.84,80.69,90.53,56.17,69.32
74.76,130.24,65.76,92.30,77.05,274.33,4.61,138.19,264.10,245.82,61.81,108.88,69.47,120.40
81.92,398.47,74.83,55.45,92.20,243.63,15.73,146.55,-8.82,378.71,61.89,80.25,67.89,71.42
86.79,172.48,42.14,60.32,48.65,356.87,20.19,164.29,-717.72,199.30,58.57,112.25,64.20,38.93
77.48,82.44,69.96,44.99,28.52,240.79,15.27,131.70,35.82,181.33,81.85,77.02,67.61,47.63
61.61,274.32,62.03,62.53,78.29,415.76,24.69,136.65,-5.68,196.69,57.55,128.23,32.62,35.15
120.39,176.75,73.32,49.86,39.10,277.64,10.63,165.35,-362.38,180.83,59.32,155.27,34.17,47.61
139.20,166.76,93.01,100.62,69.94,414.79,15.67,148.96,-417.43,196.62,56.88,68.23,19.07,49.68
130.80,417.57,19.44,48.98,151.76,279.01,11.29,103.13,131.05,213.21,64.89,98.45,43.39,60.15
48.61,212.69,191.25,106.13,51.14,508.49,17.42,157.67,140.22,238.24,70.01,101.77,46.02,55.23
90.82,183.45,24.83,62.73,61.29,331.18,14.08,247.91,39.01,198.04,63.40,88.41,59.72,28.47
45.43,248.30,72.23,113.32,100.35,350.47,7.55,226.05,104.66,350.45,61.44,94.56,39.23,46.68
67.74,223.31,7.97,42.24,35.60,409.15,15.58,183.56,250.86,182.48,61.74,133.17,27.67,30.26
39.15,298.19,81.58,108.57,14.88,359.11,7.10,155.74,-309.74,244.76,63.51,112.76,50.67,36.51
100.16,171.52,160.98,47.54,159.73,212.34,14.97,136.75,-190.57,281.72,68.25,116.47,33.61,52.82
51.84,121.23,136.86,72.39,51.46,561.94,7.09,141.51,48.99,161.04,43.66,87.56,72.52,60.43
63.03,177.50,11.88,59.44,51.88,146.01,10.80,197.42,-411.69,433.91,57.76,106.19,18.70,46.15
137.52,111.59,15.18,25.15,30.56,383.98,8.98,159.41,113.43,274.68,43.66,92.76,33.57,49.10
73.94,238.17,71.53,59.27,64.08,311.67,14.16,144.74,301.25,363.27,63.58,69.05,80.54,22.45
110.94,185.66,167.05,65.24,94.88,286.02,14.00,151.70,187.52,130.18,64.07,91.96,41.58,45.87
142.03,147.93,169.04,55.11,41.03,312.97,17.40,205.94,76.25,214.43,68.75,116.37,45.45,50.05
52.16,109.29,53.37,75.74,35.61,336.76,14.17,145.11,231.30,261.06,89.53,86.71,38.39,42.16
104.45,155.00,58.98,46.56,51.30,548.81,8.72,154.21,150.42,186.85,72.15,89.03,26.66,56.68
47.51,82.44,45.51,78.24,51.69,661.88,13.92,161.58,155.45,155.02,43.66,56.89,39.40,47.59
35.35,133.88,111.85,39.47,96.55,247.36,19.33,125.85,76.81,194.77,60.63,73.51,23.32,77.17
55.75,153.24,45.16,49.24,85.59,351.14,4.60,186.96,-22.27,182.59,63.71,98.36,95.16,69.89
51.55,155.48,49.78,77.59,125.71,236.81,12.75,159.63,-262.68,276.52,61.16,63.82,57.29,32.94
303.64,117.22,104.90,140.54,90.02,342.27,12.41,93.57,523.05,130.47,68.37,104.57,57.99,23.60
1.62,212.09,78.57,51.96,77.92,220.97,12.95,134.27,-104.07,198.51,63.05,111.39,50.62,62.34
94.73,330.34,34.77,56.62,60.41,308.63,22.75,106.67,-214.97,206.41,94.91,125.70,47.71,26.85
95.39,220.42,71.00,79.37,29.96,464.37,11.57,137.05,19.33,230.85,59.37,118.48,37.37,25.67
112.82,124.77,2.63,51.99,50.89,237.67,8.05,182.26,73.01,192.84,59.36,80.01,28.98,40.39
89.12,176.62,98.83,74.68,29.80,439.35,11.87,146.38,255.92,244.83,75.24,104.61,57.53,18.41
123.58,176.55,37.20,95.02,11.18,295.20,15.46,102.09,-789.73,197.10,61.31,117.23,77.45,43.35
66.92,320.99,60.22,43.05,62.17,382.94,14.87,124.59,-3.32,190.56,63.61,77.03,49.46,28.95
65.82,261.17,-42.29,89.48,71.43,173.40,12.65,144.07,-361.10,150.51,70.00,69.89,58.54,51.12
60.46,123.66,187.51,64.58,19.76,250.99,15.11,174.62,158.25,351.32,57.80,94.87,20.90,66.50
59.00,126.72,97.90,46.36,41.24,718.47,13.63,191.36,231.13,191.73,43.66,66.23,85.59,45.26
37.34,232.04,26.10,72.97,79.94,262.97,13.31,124.84,193.87,232.43,66.70,151.15,72.84,46.06
74.25,241.00,176.73,50.57,72.77,331.85,11.49,243.15,110.03,390.38,62.29,122.05,35.75,50.24
110.93,131.98,33.03,98.95,41.55,334.05,22.88,195.65,94.17,149.14,72.05,140.23,109.09,38.59
39.69,82.44,96.39,36.07,77.01,351.38,20.79,148.67,-174.28,211.70,62.71,70.13,67.03,83.74
109.89,82.44,36.55,112.53,52.70,157.47,5.45,134.79,25.15,148.21,58.81,120.99,53.35,48.62
150.01,452.92,36.58,69.62,42.75,234.42,27.22,176.03,227.49,150.33,43.66,78.79,99.42,67.98
72.78,146.22,32.88,72.46,62.45,340.62,6.76,114.50,-100.87,204.26,75.65,95.36,102.82,45.10
145.45,191.01,25.25,71.64,78.65,286.71,19.53,181.32,-359.37,227.54,66.11,97.15,46.40,56.41
2308.19,120.92,72.98,75.79,34.73,371.59,15.83,145.62,9.12,269.97,61.73,199.00,23.36,66.06
83.46,91.97,48.57,120.49,77.08,418.11,8.80,126.88,-375.45,228.50,67.67,139.04,40.04,35.92
185.25,161.34,167.75,39.36,34.65,583.57,9.90,131.57,187.21,125.41,62.70,60.51,34.62,55.57
41.31,239.52,24.07,82.46,54.02,318.06,13.49,167.31,212.04,218.71,60.65,92.33,19.20,35.18
114.69,152.42,102.55,71.67,46.64,345.72,18.90,233.88,-244.04,202.43,61.62,96.99,23.47,50.95
302.52,466.24,67.11,90.10,60.80,294.49,4.26,131.87,303.28,129.05,65.31,152.19,23.34,49.53
12.97,216.43,17.70,64.30,52.29,460.45,12.80,141.68,-59.64,191.83,66.89,102.18,56.73,50.28
172.96,126.07,-28.79,89.54,72.91,178.06,17.73,111.71,74.88,110.70,56.78,76.10,47.41,28.29
53.99,127.26,198.37,53.10,46.91,394.20,4.81,155.16,43.52,214.35,66.88,98.83,45.55,50.26
50.23,134.99,36.40,59.89,61.59,410.45,11.52,182.17,-95.32,262.19,62.86,83.79,86.06,68.95
184.45,171.00,53.72,55.94,98.88,424.90,4.07,186.69,-27.61,358.80,53.12,94.72,48.23,49.90
72.75,272.53,14.04,78.07,71.79,308.71,9.16,175.54,165.92,164.93,71.17,91.09,58.83,42.93
95.84,274.02,86.57,132.17,87.20,255.96,12.30,170.78,-442.62,159.68,74.02,72.15,51.43,54.95
93.85,242.29,83.87,59.82,8.79,391.34,10.21,159.44,-130.74,196.31,67.03,91.00,46.23,55.82
174.45,183.09,29.84,68.08,40.82,264.81,20.75,125.78,307.00,317.14,65.79,71.18,38.88,51.78
63.99,212.34,78.51,45.81,61.92,244.47,14.71,109.11,20.57,230.61,59.08,88.98,51.79,44.22
136.74,157.53,122.47,89.42,56.64,235.30,9.78,171.10,-211.57,229.23,66.98,71.15,48.74,21.19
87.47,115.02,42.63,28.29,61.41,215.16,6.10,136.42,-72.67,137.48,63.32,183.22,59.18,40.01
80.54,150.40,59.83,63.47,40.68,292.36,17.33,110.95,-21.48,270.01,58.77,75.32,53.12,52.12
39.67,179.74,103.74,50.10,76.05,247.85,15.92,154.31,-149.95,146.47,58.21,59.30,65.08,61.80
108.97,126.69,81.69,61.76,60.84,382.12,8.18,90.01,-164.40,221.56,62.76,144.70,44.70,34.76
72.20,178.82,96.11,65.38,68.50,242.31,11.15,162.29,28.99,216.10,64.52,87.74,19.12,68.44
19.70,195.87,147.24,76.43,45.43,279.21,21.46,209.76,423.67,275.07,73.69,152.10,22.66,41.60
133.49,143.06,27.22,53.20,89.26,387.64,16.39,181.88,-598.04,260.85,73.13,106.25,81.71,63.30
67.64,127.40,36.88,43.20,71.33,240.88,8.94,152.30,91.68,149.69,65.09,60.41,46.25,40.14
79.16,114.61,204.25,26.04,72.28,277.47,11.28,142.78,272.59,185.14,57.70,97.45,23.76,63.36
158.95,271.11,41.44,92.05,55.67,232.76,7.85,163.88,-46.82,412.19,44.98,138.14,47.02,32.72
91.32,185.79,92.92,68.39,57.76,437.72,11.68,146.14,80.46,216.03,73.54,91.33,119.85,76.21
70.14,114.87,206.78,59.98,43.59,240.21,10.76,106.92,71.23,261.98,61.15,162.71,31.89,33.35
79.86,133.77,64.98,57.55,41.53,441.57,18.44,137.04,343.08,235.31,66.48,130.59,53.43,62.93
23.65,179.73,75.54,103.16,65.56,363.11,6.49,162.66,-66.34,161.59,43.66,154.57,51.54,73.11
265.94,124.17,134.79,116.30,49.48,195.53,16.63,153.76,-140.37,547.50,65.21,128.99,91.91,49.96
111.07,166.35,33.67,111.79,67.43,270.00,21.85,181.37,-45.72,168.60,62.71,117.41,53.46,34.71
125.61,120.87,138.14,48.51,77.99,258.99,12.07,135.71,-810.32,471.75,58.74,61.68,45.39,63.96
101.26,143.95,-6.05,80.97,54.95,227.67,11.59,126.38,146.45,203.49,67.59,57.03,34.10,74.71
45.45,185.04,56.05,121.75,51.43,472.97,8.36,118.52,271.61,416.23,69.73,77.50,46.84,84.53
27.29,196.06,158.12,63.32,41.20,401.75,13.87,153.86,-19.89,219.16,74.68,114.47,41.14,36.58
79.45,122.08,62.25,31.86,44.25,1007.31,16.80,164.04,354.44,194.57,91.54,66.91,53.52,31.44
48.01,82.44,31.94,71.92,80.28,204.03,23.32,125.30,154.63,222.98,71.83,108.14,56.80,33.10
17.75,162.88,70.58,56.42,78.31,487.63,11.44,120.42,804.60,172.93,67.55,98.22,52.98,65.77
66.41,218.75,119.35,75.09,37.80,251.51,10.73,296.28,-128.66,249.50,75.27,111.62,35.02,48.87
202.93,134.27,74.29,66.29,41.47,457.21,14.57,153.72,27.02,142.18,56.93,74.83,53.90,31.11
145.37,250.60,24.68,55.22,43.48,364.37,8.77,132.08,256.60,248.76,64.77,78.39,30.63,35.13
70.59,178.69,59.12,41.78,50.06,295.33,12.59,160.13,60.37,239.59,68.50,190.78,29.92,76.50
61.26,140.95,246.40,68.43,49.02,180.24,18.59,146.95,97.85,226.37,60.36,67.22,56.42,63.09
144.53,170.19,75.51,59.27,101.64,616.90,16.06,161.47,192.06,191.92,77.11,97.64,40.34,26.25
62.53,127.32,49.08,41.13,57.34,327.72,6.75,235.93,183.46,211.05,62.58,127.45,23.55,80.84
128.48,225.18,103.41,52.28,66.74,609.20,18.28,152.53,125.46,210.91,58.31,64.84,82.46,49.28
77.46,143.94,74.38,23.77,107.19,322.97,5.46,155.81,381.53,169.57,70.47,71.67,73.34,77.05
56.13,221.15,-39.73,61.08,40.78,285.75,16.25,146.26,-58.69,176.48,65.03,114.79,98.90,30.61
36.59,202.21,15.23,79.43,49.53,277.64,14.35,121.52,-369.04,212.72,65.39,117.46,38.78,56.96
82.77,291.70,20.18,94.17,83.77,365.62,15.58,146.22,71.38,145.51,58.69,94.50,36.85,37.50
124.34,163.30,139.07,32.39,51.69,340.00,10.18,119.06,25.53,130.75,63.91,97.91,92.02,57.76
252.91,171.90,15.72,57.84,66.03,307.98,16.89,166.39,69.17,360.46,70.58,107.06,42.71,32.95
51.36,139.75,60.82,84.99,51.98,401.98,3.50,130.05,-21.23,155.60,57.50,141.78,46.70,34.53
12.66,187.92,-27.78,37.07,65.01,321.89,18.11,250.74,-250.41,178.73,94.16,103.68,52.67,27.76
98.66,237.81,43.64,95.93,53.97,225.87,9.32,139.99,-299.37,206.73,58.20,162.45,41.92,85.30
103.41,384.48,65.13,76.20,54.69,236.85,15.15,167.16,-22.40,211.84,76.57,88.71,70.60,38.55
52.89,195.17,82.54,51.31,54.74,269.18,4.15,121.02,87.47,279.90,83.69,57.42,159.71,40.67
47.60,457.30,-4.16,36.31,83.36,544.36,18.53,178.43,-70.17,286.25,71.65,109.90,11.93,42.38
142.52,91.25,142.75,47.36,56.01,306.55,10.79,117.98,145.16,125.46,58.60,83.79,57.42,46.52
81.13,460.82,-13.05,66.85,43.62,287.89,7.48,105.01,140.80,190.14,62.09,93.29,103.47,42.47
86.45,314.13,52.81,87.03,80.09,534.28,12.94,184.45,166.13,215.35,57.13,98.30,41.20,42.78
77.20,205.56,214.65,45.41,43.69,609.80,10.32,189.14,53.50,160.63,66.06,101.32,31.61,50.76
86.21,334.71,85.06,62.73,56.43,479.33,4.47,118.46,147.65,171.21,61.43,105.35,49.96,54.84
198.99,227.75,58.59,62.46,147.75,241.37,19.25,205.90,-30.38,175.56,65.47,124.36,20.74,34.92
28.69,211.33,47.04,63.29,20.00,239.34,13.57,119.59,-541.54,186.70,62.41,70.38,49.78,40.54
77.40,200.05,28.75,62.25,35.13,259.45,21.12,207.59,85.23,525.17,54.70,63.38,63.60,45.97
119.25,82.44,128.42,93.99,26.26,251.65,12.59,118.94,-319.21,214.15,70.96,131.01,56.40,36.27
90.85,82.44,103.51,60.47,92.78,296.00,11.45,220.62,-584.71,133.88,90.45,78.77,38.01,57.25
52.38,251.60,77.67,136.63,102.85,373.41,14.31,149.29,18.96,177.00,43.66,80.00,143.29,37.61
127.87,197.27,56.81,72.93,86.20,490.97,12.07,137.13,82.25,147.49,61.52,78.21,49.92,32.06
92.22,326.56,137.34,128.59,95.14,164.55,13.11,192.22,265.26,320.19,61.13,90.51,26.60,28.39
67.27,82.44,374.97,46.67,27.74,349.74,22.54,146.41,320.74,165.68,90.22,86.47,52.45,54.43
45.89,403.06,-15.91,81.77,66.20,253.71,14.96,241.48,-104.87,185.11,60.63,92.93,62.96,61.30
54.31,271.79,137.28,117.53,120.86,190.92,21.64,178.15,-84.82,229.73,66.52,92.04,58.74,68.05
29.30,170.28,122.20,21.08,36.41,297.78,11.08,163.80,314.21,164.24,80.44,55.94,68.80,46.00
80.63,139.61,124.13,100.44,32.68,351.22,11.60,184.54,-27.00,160.55,69.49,97.02,36.94,44.57
77.83,247.41,40.92,101.69,70.01,271.37,14.23,206.02,107.43,270.43,77.15,97.51,88.49,51.14
205.02,142.48,78.59,50.84,112.59,282.49,11.91,146.14,-83.38,240.98,67.05,114.12,34.49,66.57
115.15,201.53,109.05,92.19,59.23,325.52,25.33,142.17,89.62,164.07,64.07,127.22,39.32,75.35
87.04,82.44,21.56,54.40,55.92,331.76,8.18,227.75,-114.49,453.05,66.08,82.16,39.14,27.68
202.80,196.53,41.72,61.23,66.55,265.20,11.82,137.18,-170.60,170.36,57.96,161.29,36.81,18.92
75.94,160.96,78.65,52.41,64.35,254.41,11.33,132.91,171.12,227.46,66.02,88.64,56.62,54.21
52.29,124.20,48.40,45.16,26.80,379.48,12.78,135.56,-328.58,187.93,44.81,99.76,54.99,29.38
71.40,82.44,115.02,52.47,48.37,288.37,16.42,215.12,6.16,181.07,59.33,70.07,47.17,42.07
57.46,237.65,531.07,78.32,55.45,453.75,23.88,101.80,2.87,230.01,54.64,101.97,70.92,25.00
57.42,138.70,84.03,45.20,53.42,453.48,14.62,103.48,64.92,200.09,60.05,99.03,68.43,63.10
110.98,130.87,24.16,67.72,62.32,430.16,9.51,143.58,-422.22,235.16,65.05,167.72,44.67,34.27
46.91,126.61,65.44,72.12,55.51,322.87,8.78,138.08,177.87,226.58,62.88,102.44,34.11,38.72
132.74,288.77,-22.22,47.89,66.63,404.50,14.99,149.41,115.48,561.02,69.40,101.82,59.48,33.58
80.94,119.71,73.66,19.10,84.16,375.97,13.55,217.66,15.66,196.31,86.56,66.85,26.79,33.67
86.68,304.35,81.37,67.53,7.50,214.67,6.58,134.21,142.38,189.31,70.54,115.15,75.48,32.74
168.68,210.86,123.40,40.72,69.73,324.63,15.23,131.00,92.26,169.97,56.76,92.46,115.32,26.28
104.91,233.33,13.59,76.68,47.77,225.26,8.30,207.88,-33.04,182.48,62.75,56.36,45.80,64.52
27.20,124.64,108.26,63.02,81.18,269.55,16.21,199.36,-89.36,224.07,53.35,106.58,32.05,122.50
134.72,168.95,-35.71,21.43,58.27,246.58,10.05,228.71,-314.08,131.17,63.75,67.81,27.31,50.67
70.37,169.50,50.95,33.58,55.59,383.74,14.65,168.98,312.89,180.56,71.38,103.57,24.94,48.48
115.26,126.33,123.37,62.35,36.44,247.96,5.84,191.14,308.02,298.86,72.52,136.94,38.37,49.00
57.88,167.90,81.19,59.08,25.86,459.04,20.06,163.79,-138.68,220.72,58.73,85.05,19.40,43.01
107.57,111.75,89.68,48.54,17.26,491.36,25.54,128.20,89.18,169.85,66.71,96.74,90.56,28.73
75.95,288.79,25.31,28.78,65.81,282.06,34.73,145.07,101.92,141.95,70.16,82.30,53.65,29.41
148.07,141.87,91.89,49.44,42.99,259.40,15.63,159.36,-395.51,168.51,63.80,164.85,39.72,52.47
173.17,153.16,-51.89,34.74,6.60,222.09,7.02,215.97,-177.39,302.83,67.34,77.27,55.45,28.86
134.47,127.40,10.87,37.39,110.88,272.66,9.94,133.62,162.46,217.07,59.43,111.51,42.08,54.30
10.73,382.90,79.83,49.40,63.42,243.19,14.57,214.61,-103.82,190.80,66.97,122.95,49.32,63.79
187.47,267.65,260.65,101.41,33.33,324.07,11.85,154.45,-8.26,259.34,71.48,89.56,74.35,27.36
115.33,194.71,194.09,43.68,73.96,435.33,12.18,196.32,109.05,261.46,71.20,156.42,67.30,39.45
95.60,201.21,86.17,77.57,139.73,290.63,19.62,132.22,429.30,143.98,60.86,69.49,18.56,32.60
148.47,213.11,22.33,58.26,90.29,349.17,11.62,143.74,70.96,216.97,78.36,96.60,40.56,39.81
74.55,161.32,31.41,40.27,34.49,349.33,14.24,113.07,591.32,177.26,56.26,114.38,25.04,71.28
77.55,423.31,61.90,68.40,34.06,360.07,13.88,108.97,-126.97,209.03,43.66,114.11,32.88,88.33
74.14,82.44,150.46,33.35,68.25,354.39,12.21,163.37,39.60,213.85,60.35,54.89,38.94,42.61
197.94,179.42,109.04,55.66,34.12,228.70,14.12,147.39,365.99,139.10,60.60,76.98,37.00,24.63
34.49,136.73,80.03,56.24,50.67,280.74,12.21,274.69,-42.38,197.25,68.53,77.56,58.20,41.83
99.89,246.14,61.04,50.92,44.41,618.13,9.36,202.04,78.53,232.54,100.42,205.12,44.25,62.14
98.94,190.19,89.63,43.13,27.09,331.18,14.66,138.82,-405.23,303.04,55.18,92.83,8.77,80.10
50.15,251.64,36.29,61.66,50.13,233.30,13.65,127.94,-126.30,176.53,87.08,78.13,32.50,29.82
57.61,167.81,43.29,88.81,62.81,547.33,15.15,141.68,384.92,178.88,58.31,80.54,79.31,24.90
86.97,235.84,120.48,44.85,53.99,360.68,31.14,170.29,59.99,228.75,60.28,91.02,25.73,66.34
53.00,129.75,54.33,70.54,45.60,217.73,8.26,194.22,-198.84,202.64,60.67,86.38,39.13,48.10
160.89,196.10,130.64,62.77,54.18,801.14,13.35,175.11,140.69,236.81,74.44,180.35,66.37,38.18
123.50,246.29,163.72,88.15,46.05,334.30,16.19,164.55,3.01,156.62,59.84,119.60,147.23,58.87
46.96,88.42,36.52,88.66,54.99,280.43,14.11,146.99,392.25,232.48,59.84,136.22,39.84,29.32
22.12,196.61,64.72,83.20,79.97,196.24,11.58,163.08,-643.71,178.14,75.70,82.25,46.21,45.75
77.35,141.49,42.78,25.10,61.68,222.45,16.65,161.98,-287.02,202.16,73.99,68.25,45.88,80.99
98.05,121.89,101.65,40.55,62.41,496.10,21.42,234.33,-341.56,263.12,57.62,66.85,66.22,42.07
112.42,233.93,-38.76,32.65,76.00,369.03,28.56,119.27,126.38,450.72,55.87,73.21,41.13,41.93
54.80,82.44,76.06,44.53,82.49,399.86,11.21,135.81,-14.49,302.31,70.02,49.82,60.79,34.44
120.57,465.11,75.79,74.89,44.50,320.42,9.56,174.21,-280.69,178.35,60.93,93.80,61.81,47.85
-26.86,153.60,20.31,80.08,26.82,490.72,13.04,148.51,-73.45,426.64,67.65,76.83,49.36,36.14
110.61,146.83,41.27,70.20,45.94,400.70,12.01,140.11,343.78,248.64,102.14,56.90,26.02,48.06
148.44,154.45,66.77,53.95,48.70,271.75,19.34,182.67,154.99,234.82,43.66,75.88,41.97,59.57
21.59,130.91,115.77,51.38,44.42,354.93,10.18,144.85,-230.64,237.52,63.67,68.17,33.92,56.34
71.41,136.48,61.64,66.36,75.22,265.12,24.95,141.25,-183.76,377.61,69.36,99.67,93.70,49.24
79.85,82.44,88.48,94.57,70.22,466.23,13.21,132.92,-1234.73,165.54,70.32,84.48,33.71,39.92
80.20,247.66,17.11,84.22,67.34,317.07,11.14,189.72,-543.82,267.47,55.06,76.13,36.39,40.09
48.42,120.61,126.69,45.39,66.85,232.65,16.63,148.18,481.81,195.95,56.81,68.05,17.24,47.14
93.36,516.38,149.54,65.95,47.88,355.39,10.65,236.94,-32.07,196.41,69.68,127.40,74.45,40.16
56.66,256.98,105.38,110.72,65.55,422.23,13.66,137.35,48.73,251.78,59.84,94.73,35.27,40.28
50.16,137.43,69.72,92.51,53.81,307.37,8.48,110.37,-269.97,184.32,83.22,85.19,27.06,54.77
50.33,167.12,57.40,37.15,66.55,257.43,9.95,123.04,379.52,309.74,74.48,59.94,38.90,48.10
125.69,235.36,188.31,56.16,59.50,296.46,19.15,179.27,37.25,349.48,59.07,124.22,61.24,75.27
83.22,170.12,62.95,78.41,62.86,305.10,5.31,207.68,220.81,325.82,64.25,111.49,70.95,69.44
122.19,194.25,35.74,61.78,38.50,171.45,18.34,154.36,105.10,223.27,74.97,56.66,31.67,58.80
141.72,259.89,64.15,118.68,41.05,212.59,16.00,154.05,120.93,269.49,58.19,138.66,32.81,78.00
60.70,202.14,114.53,68.74,62.35,443.31,19.83,126.91,-269.03,167.24,58.96,59.65,38.66,36.79
183.89,82.44,20.38,34.47,36.03,208.38,12.96,134.54,75.11,221.92,65.65,77.35,49.39,44.58
48.75,160.67,71.87,78.71,69.00,391.05,14.91,129.99,-138.53,194.38,60.44,92.29,81.55,42.81
83.67,160.25,81.38,54.77,73.38,332.59,22.01,154.62,-62.31,297.51,65.79,86.27,41.66,52.99
97.53,200.24,25.60,80.95,81.44,515.61,19.76,169.10,-53.94,232.29,55.46,95.68,61.41,54.41
48.96,109.53,136.90,63.65,39.04,278.83,13.38,140.00,86.81,150.67,57.97,136.25,128.34,49.78
62.60,184.74,92.16,40.11,31.87,235.25,14.80,204.26,-202.53,190.91,66.91,75.60,80.50,76.93
103.44,311.45,151.06,35.81,45.61,261.49,10.96,167.92,129.18,285.04,57.51,58.13,63.81,33.88
186.95,82.44,70.00,113.97,63.65,335.98,16.53,218.32,-156.64,273.89,67.64,101.15,57.12,51.96
70.70,184.91,-10.22,118.23,52.63,331.87,16.20,217.08,-191.18,112.94,78.72,82.97,43.52,66.60
35.42,171.42,36.57,45.08,37.23,442.45,14.70,125.35,-556.81,244.78,64.54,61.51,49.51,42.00
129.66,215.28,107.04,54.80,79.74,186.70,15.92,119.20,-605.18,328.51,75.46,118.85,36.20,61.08
60.13,210.21,60.14,53.12,57.51,262.96,19.37,137.14,113.50,336.85,61.02,112.29,40.64,37.64
71.30,175.27,43.30,54.12,36.24,288.94,17.67,127.37,-173.48,156.44,62.34,105.84,66.45,58.08
6.78,164.15,48.35,42.52,17.34,180.70,10.27,272.77,-620.10,376.63,61.69,180.97,60.03,53.10
140.83,243.60,48.12,69.55,49.07,244.42,6.03,199.49,123.26,209.87,69.57,78.69,50.91,50.61
52.19,233.13,66.51,53.66,43.98,332.79,12.23,129.18,60.48,206.71,70.41,66.86,57.76,55.70
53.60,125.03,129.63,77.76,20.04,341.71,12.44,120.01,76.31,160.45,72.88,46.71,35.31,39.65
164.97,251.89,33.92,77.69,17.47,194.74,14.37,175.83,-368.68,120.42,64.99,131.29,48.65,38.28
3.12,253.38,79.63,31.16,74.83,111.05,13.10,192.42,-92.86,204.43,61.52,115.85,43.14,52.88
81.07,148.24,33.11,56.45,27.09,135.92,14.73,122.86,63.75,211.30,65.93,86.42,111.88,54.15
75.14,171.02,151.09,41.36,37.12,259.06,14.08,172.65,4.29,203.49,73.78,98.24,63.74,48.79
64.80,285.92,58.76,61.02,39.83,446.35,17.89,188.18,270.60,211.33,73.72,98.80,96.92,33.02
96.18,189.87,87.23,109.85,99.63,299.15,7.18,175.00,-438.52,313.66,43.66,110.63,49.06,51.33
74.01,281.35,80.16,51.60,113.26,510.03,8.52,111.84,-126.77,364.07,56.02,93.90,70.19,44.71
72.47,230.22,85.79,86.66,49.51,261.25,7.57,119.78,-96.37,158.67,54.42,81.54,61.24,59.27
45.42,310.53,48.08,50.87,63.84,381.54,10.86,128.34,-25.04,189.75,64.34,61.84,93.08,47.86
39.26,261.37,95.60,65.17,40.48,245.71,6.27,123.08,67.81,124.12,43.66,65.40,22.24,54.53
49.42,203.22,162.68,44.11,37.22,284.95,12.56,167.18,-122.84,279.03,63.01,101.42,40.00,59.58
71.36,143.66,23.56,74.82,58.21,320.13,13.96,186.85,-235.14,181.99,99.15,169.76,71.22,38.79
39.85,200.15,74.86,95.45,78.48,512.19,14.84,169.21,118.31,239.09,63.37,95.55,43.15,50.56
79.45,137.40,77.55,86.41,66.75,255.70,16.23,158.78,269.73,208.76,61.77,74.18,50.02,44.73
71.44,128.56,15.00,90.86,37.20,321.07,7.24,144.42,66.97,123.66,78.89,96.54,51.42,41.42
